28,"Ολοκλήρωση της δημόσιας διαβούλευσης επί του σχεδίου νόμου του Υπουργείου Πολιτισμού και Αθλητισμού με τίτλο: ««Ενσωμάτωση: α) της Οδηγίας (ΕΕ) 2019/789 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 17ης Απριλίου 2019 για τον καθορισμό κανόνων σχετικά με την άσκηση των δικαιωμάτων πνευματικής ιδιοκτησίας και των συγγενικών δικαιωμάτων που ισχύουν για ορισμένες επιγραμμικές μεταδόσεις ραδιοτηλεοπτικών οργανισμών και αναμεταδόσεις τηλεοπτικών και ραδιοφωνικών προγραμμάτων, και για την τροποποίηση της Οδηγίας 93/83/ΕΟΚ του Συμβουλίου, β) της Οδηγίας (ΕΕ) 2019/790 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 17ης Απριλίου 2019 για τα δικαιώματα πνευματικής ιδιοκτησίας και τα συγγενικά δικαιώματα στην ψηφιακή ενιαία αγορά και την τροποποίηση των Οδηγιών 96/9/ΕΚ και 2001/29/EK και γ) της Οδηγίας 2006/115/ΕΚ του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου της 12ης Δεκεμβρίου 2006 σχετικά με το δικαίωμα εκμίσθωσης, το δικαίωμα δανεισμού και ορισμένα δικαιώματα συγγενικά προς την πνευματική ιδιοκτησία στον τομέα των προϊόντων της διάνοιας (κωδικοποίηση) – Ρυθμίσεις για την αναπαραγωγή πρόσθετου αντιτύπου από μη κερδοσκοπικές βιβλιοθήκες ή αρχεία, την εφαρμογή των Οδηγιών (ΕΕ) 789/2019, (ΕΕ) 790/2019 και 2016/115/ΕΚ και τη διευκρίνιση του πεδίου εφαρμογής της υποχρέωσης καταβολής εύλογης αμοιβής – Τροποποίηση ν. 2121/1993 και ν. 4481/2017»»",http://www.opengov.gr/cultureathl/?p=8837,906
29,"Ολοκλήρωση δημόσιας ηλεκτρονικής διαβούλευσης για το σχέδιο νόμου «Εξορθολογισμός ασφαλιστικής και συνταξιοδοτικής νομοθεσίας, ενίσχυση ευάλωτων κοινωνικών ομάδων και άλλες διατάξεις»",http://www.opengov.gr/minlab/?p=5793,907
30,Εθνικός Μηχανισμός Εναέριας Έρευνας και Διάσωσης: Θεοφάνης Ερμής Θεοχαρόπουλος,http://www.opengov.gr/civilprotection/?p=7052,908
31,Αναμόρφωση και εκσυγχρονισμός του Σωφρονιστικού Κώδικα- Tροποποιήσεις στον ν. 2776/1999,http://www.opengov.gr/yptp/?p=3218,909
32,"Ολοκλήρωση της δημόσιας διαβούλευσης επί του σχεδίου νόμου «Σύσταση και οργάνωση νομικού προσώπου δημοσίου δικαίου με την επωνυμία «ΕΝΩΣΗ ΤΕΧΝΟΛΟΓΩΝ ΑΚΤΙΝΟΛΟΓΙΑΣ – ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ ΕΛΛΑΔΑΣ» (Ε.Τ.Α.Α.Ε.), ρυθμίσεις για την αντιμετώπιση της πανδημίας του κορωνοϊού COVID-19 και την προστασία της δημόσιας υγείας και λοιπές διατάξεις»",http://www.opengov.gr/yyka/?p=3554,910
33,Ενίσχυση δημοσιότητας και διαφάνειας στον έντυπο και ηλεκτρονικό τύπο – Σύσταση Ηλεκτρονικών Μητρώων Έντυπου και Ηλεκτρονικού Τύπου και λοιπές ρυθμίσεις αρμοδιότητας της Γενικής Γραμματείας Επικοινωνίας και Ενημέρωσης,http://www.opengov.gr/ggee/?p=7067,911
34,Ολοκλήρωση δημόσιας διαβούλευσης επί της νομοθετικής πρωτοβουλίας του Υπουργείου Υποδομών και Μεταφορών υπό τον τίτλο: «Δημόσιες υπεραστικές και αστικές τακτικές οδικές μεταφορές επιβατών»,http://www.opengov.gr/yme/?p=4872,912
35,Δημόσια ηλεκτρονική διαβούλευση για την «ΕΘΝΙΚΗ ΣΤΡΑΤΗΓΙΚΗ ΓΙΑ ΤΙΣ ΕΝΕΡΓΗΤΙΚΕΣ ΠΟΛΙΤΙΚΕΣ ΑΠΑΣΧΟΛΗΣΗΣ»,http://www.opengov.gr/minlab/?p=5710,913
36,"Δημόσια ηλεκτρονική διαβούλευση επί της νομοθετικής πρωτοβουλίας του Υπουργείου Προστασίας του Πολίτη υπό τον τίτλο «Αναβάθμιση της αστυνομικής εκπαίδευσης, αναμόρφωση του πλαισίου οργάνωσης και λειτουργίας της Σχολής Αξιωματικών της Ελληνικής Αστυνομίας»",http://www.opengov.gr/yptp/?p=3118,914
37,"Αναδυόμενες τεχνολογίες πληροφορικής και επικοινωνιών, ενίσχυση της ψηφιακής διακυβέρνησης και άλλες διατάξεις",http://www.opengov.gr/digitalandbrief/?p=2891,915
38,Ολοκλήρωση της δημόσιας διαβούλευσης επί του σχεδίου νόμου «Μεταρρυθμίσεις στην ιατρικώς υποβοηθούμενη αναπαραγωγή»,http://www.opengov.gr/yyka/?p=3446,916
39,"Διαβούλευση επί της νομοθετικής πρωτοβουλίας του Υπουργείου Μετανάστευσης και Ασύλου, υπό τον τίτλο: «Εθνικό Σύστημα επιτροπείας ασυνόδευτων ανήλικων και πλαίσιο φιλοξενίας ασυνόδευτων ανήλικων»",http://www.opengov.gr/immigration/?p=1673,917
40,"Δημόσια ηλεκτρονική διαβούλευση επί του σχεδίου Κοινής Απόφασης των Υπουργών Εργασίας και Κοινωνικών Υποθέσεων και Υγείας με τίτλο «Εφαρμογή των διατάξεων της περ. β), παρ.3, του άρθρου 5 του ν. 3846/2010 (Α΄66), όπως αντικαταστάθηκε με το άρθρο 67 του ν.4808/2021 (Α’ 101) περί παροχής εξ αποστάσεως εργασίας με τηλεργασία μετά από αίτηση του εργαζομένου»",http://www.opengov.gr/minlab/?p=5690,1179
41,Δημόσια ηλεκτρονική διαβούλευση επί του σχεδίου νόμου «Ρυθμίσεις για την αντιμετώπιση της πανδημίας του κορωνοϊού COVID-19 και την προστασία της δημόσιας υγείας»,http://www.opengov.gr/yyka/?p=3378,1180
42,"Δημόσια ηλεκτρονική διαβούλευση επί του σχεδίου νόμου του Υπουργείου Εσωτερικών υπό τον τίτλο «Συμπληρωματικά μέτρα για την εφαρμογή του Κανονισμού (ΕΕ) 2019/788 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου σχετικά με την Ευρωπαϊκή Πρωτοβουλία Πολιτών και του Εκτελεστικού Κανονισμού (ΕΕ) 2019/1799 της Επιτροπής για τη θέσπιση τεχνικών προδιαγραφών για τα επιμέρους επιγραμμικά συστήματα συγκέντρωσης – Διατάξεις σχετικές με την εκλογική διαδικασία και τον έλεγχο εσόδων και δαπανών κομμάτων, συνασπισμών και υποψηφίων βουλευτών και αιρετών – Λοιπές διατάξεις Υπουργείου Εσωτερικών»",http://www.opengov.gr/ypes/?p=8404,918
43,"Δημόσια διαβούλευση επί του σχεδίου νόμου με τίτλο «Νέοι Ορίζοντες στα Ανώτατα Εκπαιδευτικά Ιδρύματα: Ενίσχυση της ποιότητας, της λειτουργικότητας και της σύνδεσης των ΑΕΙ με την κοινωνία και άλλες διατάξεις»",http://www.opengov.gr/ypepth/?p=5958,919
44,Διαβούλευση για το σχέδιο της Έκθεσης Εθελοντικής Αξιολόγησης της Ελλάδας (Voluntary National Report) σχετικά με τους Στόχους Βιώσιμης Ανάπτυξης (ΣΒΑ),http://www.opengov.gr/ypep/?p=791,
45,ΨΗΦΙΟΠΟΙΗΣΗ ΤΩΝ ΔΙΑΔΙΚΑΣΙΩΝ ΕΠΙΔΟΣΕΩΝ ΕΓΓΡΑΦΩΝ ΚΑΙ ΑΠΟΔΕΣΜΕΥΣΗ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΑΣΤΥΝΟΜΙΑΣ ΑΠΟ ΤΗ ΔΙΕΝΕΡΓΕΙΑ ΕΠΙΔΟΣΕΩΝ ΕΓΓΡΑΦΩΝ ΤΗΣ ΠΟΙΝΙΚΗΣ ΚΑΙ ΠΟΛΙΤΙΚΗΣ ΔΙΚΗΣ ΚΑΙ ΛΟΙΠΕΣ ΕΠΕΙΓΟΥΣΕΣ ΔΙΑΤΑΞΕΙΣ,http://www.opengov.gr/yptp/?p=3038,920
46,"Διαβούλευση επί του σχεδίου νόμου του Υπουργείου Εσωτερικών «Σύστημα στοχοθεσίας, αξιολόγησης και ανταμοιβής για την ενίσχυση της αποτελεσματικότητας της δημόσιας διοίκησης και άλλες διατάξεις για το ανθρώπινο δυναμικό του δημοσίου τομέα»",http://www.opengov.gr/ypes/?p=8286,921
47,Ανοιχτή δημόσια διαβούλευση της 1ης Έκθεσης Παρακολούθησης της Ψηφιακής Προσβασιμότητας Ιστοτόπων & Εφαρμογών για φορητές συσκευές των Δημόσιων Φορέων & Οργανισμών στην Ελλάδα,http://www.opengov.gr/digitalandbrief/?p=2790,
48,Ολοκλήρωση της διαδικασίας της δημόσιας διαβούλευσης,http://www.opengov.gr/yyka/?p=3256,1181
49,"Ολοκλήρωση της δημόσιας διαβούλευσης για το σχέδιο νόμου «Δουλειές Ξανά: Αναδιοργάνωση Δημόσιας Υπηρεσίας Απασχόλησης και ψηφιοποίηση των υπηρεσιών της, αναβάθμιση δεξιοτήτων εργατικού δυναμικού και διάγνωσης των αναγκών εργασίας και άλλες διατάξεις»",http://www.opengov.gr/minlab/?p=5611,922
50,Ολοκλήρωση της διαδικασίας της ηλεκτρονικής δημόσιας διαβούλευσης,http://www.opengov.gr/yptp/?p=2980,
51,Μετατροπή του Οργανισμού Ασφάλισης Εξαγωγικών Πιστώσεων (Ο.Α.Ε.Π.) στην Ανώνυμη Εταιρεία “Ελληνική Εταιρεία Εξαγωγικών Πιστώσεων” και κύρωση του Καταστατικού της,http://www.opengov.gr/ypex/?p=894,923
52,"Διαβούλευση επί του σχεδίου νόμου του Υπουργείου Εσωτερικών «Εθνικό Στρατηγικό Σχέδιο Καταπολέμησης της Διαφθοράς, διατάξεις για την ολοκλήρωση της μεταφοράς των δασικών υπηρεσιών στο Υπουργείο Περιβάλλοντος και Ενέργειας, διατάξεις για την εφαρμογή του Εθνικού Σχεδίου Ανάκαμψης και Ανθεκτικότητας ‘Ελλάδα 2.0’ και άλλες επείγουσες διατάξεις»",http://www.opengov.gr/ypes/?p=8167,924
53,Ολοκλήρωση της διαδικασίας της δημόσιας ηλεκτρονικής διαβούλευσης επί της Εθνικής Στρατηγικής για την Προστασία των Ασυνόδευτων Ανηλίκων του Υπουργείου Μετανάστευσης και Ασύλου,http://www.opengov.gr/immigration/?p=1608,
54,Ολοκλήρωση της δημόσιας διαβούλευσης για το νομοσχέδιο «ΕΚΣΥΓΧΡΟΝΙΣΜΟΣ ΤΟΥ ΗΛΕΚΤΡΟΝΙΚΟΥ ΕΘΝΙΚΟΥ ΦΟΡΕΑ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ»,http://www.opengov.gr/minlab/?p=5508,925
55,"Δημόσια διαβούλευση επί του σχεδίου νόμου «Εκσυγχρονισμός του θεσμικού πλαισίου για τη δραστηριοποίηση των πλοίων αναψυχής και των τουριστικών ημερόπλοιων, την ενίσχυση της ανταγωνιστικότητας του κλάδου των επαγγελματικών πλοίων αναψυχής και άλλες διατάξεις”",http://www.opengov.gr/ynanp/?p=1798,
56,Ολοκλήρωση της διαδικασίας διαβούλευσης επί της Εθνικής Στρατηγικής για την Ένταξη,http://www.opengov.gr/immigration/?p=1600,
57,Εθνική Στρατηγική και Σχέδιο Δράσης για την Κοινωνική Ένταξη των Ρομά 2021 – 2030,http://www.opengov.gr/minlab/?p=5472,
58,Oλοκλήρωση Δημόσιας Διαβούλευσης,http://www.opengov.gr/yme/?p=4797,
59,"Ολοκλήρωση διαβούλευσης επί του σχεδίου νόμου «Αθλητικός Εθελοντισμός,Αθλητισμός Αναψυχής και Άθληση για Όλους,Πνευματικός Αθλητισμός,Ηλεκτρονικός Αθλητισμός (e-sports),Εργασιακός Αθλητισμός και λοιπές τροποποιήσεις της αθλητικής νομοθεσίας»",http://www.opengov.gr/cultureathl/?p=8717,
60,"Ολοκλήρωση διαβούλευσης επί του σχεδίου νόμου «Οργανώσεις Κοινωνίας Πολιτών, εθελοντική απασχόληση και λοιπές διατάξεις»",http://www.opengov.gr/ypes/?p=8075,
61,"Ολοκλήρωση της διαβούλευσης επί του σχεδίου νόμου «ΣΥΣΤΑΣΗ ΚΑΙ ΟΡΓΑΝΩΣΗ ΝΟΜΙΚΟΥ ΠΡΟΣΩΠΟΥ ΙΔΙΩΤΙΚΟΥ ΔΙΚΑΙΟΥ ΜΕ ΤΗΝ ΕΠΩΝΥΜΙΑ «ΕΘΝΙΚΗ ΚΕΝΤΡΙΚΗ ΑΡΧΗ ΠΡΟΜΗΘΕΙΩΝ ΥΓΕΙΑΣ», ΣΤΡΑΤΗΓΙΚΗ ΚΕΝΤΡΙΚΩΝ ΠΡΟΜΗΘΕΙΩΝ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΥΠΗΡΕΣΙΩΝ ΥΓΕΙΑΣ»",http://www.opengov.gr/yyka/?p=3151,1006
62,Ολοκλήρωση της δημόσιας διαβούλευσης επί του σχεδίου νόμου «Μέτρα διευκόλυνσης και εκσυγχρονισμού της ίδρυσης και λειτουργίας κτηνοτροφικών εγκαταστάσεων»,http://www.opengov.gr/ypaat/?p=2841,926
63,ΟΛΟΚΛΗΡΩΣΗ ΤΗΣ ΔΗΜΟΣΙΑΣ ΔΙΑΒΟΥΛΕΥΣΗΣ,http://www.opengov.gr/aade/?p=211,1007
64,"Δημόσια ηλεκτρονική διαβούλευση για το σχέδιο νόμου: «Ενίσχυση της κοινωνικής προστασίας: διατάξεις για την πρόληψη και αντιμετώπιση περιστατικών κακοποίησης και παραμέλησης ανηλίκων, Πρόγραμμα “Κυψέλη” για την αναβάθμιση της ποιότητας των παρεχόμενων υπηρεσιών σε βρεφικούς, παιδικούς και βρεφονηπιακούς σταθμούς, διατάξεις για την προώθηση της αναδοχής και της υιοθεσίας, Προσωπικός Βοηθός για τα Άτομα με Αναπηρία και άλλες διατάξεις»",http://www.opengov.gr/minlab/?p=5396,1008
65,Δημόσια ηλεκτρονική διαβούλευση για το Εθνικό Σχέδιο Δράσης για την Ισότητα των Φύλων 2021-2025,http://www.opengov.gr/minlab/?p=5334,1182
66,"Ενίσχυση διαφάνειας και λογοδοσίας σε θεσμικούς φορείς της Πολιτείας, αποκατάσταση ακεραιότητας Ενιαίου Συστήματος Κινητικότητας και λοιπές διατάξεις του Υπουργείου Εσωτερικών",http://www.opengov.gr/ypes/?p=8011,927
67,"Δημόσια ηλεκτρονική διαβούλευση το σχέδιο νόμου με τίτλο: «Εκσυγχρονισμός του Ελληνικού Κτηματολογίου, νέες ψηφιακές υπηρεσίες και ενίσχυση της ψηφιακής διακυβέρνησης»",http://www.opengov.gr/digitalandbrief/?p=2704,928
68,"Δημόσια διαβούλευση επί του σχεδίου νόμου με τίτλο «Αναβάθμιση του σχολείου, ενδυνάμωση των εκπαιδευτικών και άλλες διατάξεις»",http://www.opengov.gr/ypepth/?p=5916,929
69,"Δημόσια ηλεκτρονική διαβούλευση για το σχέδιο νόμου του Υπουργείου Εργασίας και Κοινωνικών Υποθέσεων με τίτλο: «Ασφαλιστική Μεταρρύθμιση για τη Νέα Γενιά: εισαγωγή κεφαλαιοποιητικού συστήματος προκαθορισμένων εισφορών στην επικουρική ασφάλιση, ίδρυση, οργάνωση και λειτουργία Ταμείου Επικουρικής Κεφαλαιοποιητικής Ασφάλισης και συναφείς διατάξεις»",http://www.opengov.gr/minlab/?p=5238,930
70,"Ολοκλήρωση της διαδικασίας της δημόσιας ηλεκτρονικής διαβούλευσης επί του σχεδίου νόμου  «Αναμόρφωση διαδικασιών απελάσεων και επιστροφών πολιτών τρίτων χωρών, ζητήματα αδειών διαμονής και διαδικασιών χορήγησης διεθνούς προστασίας και άλλες διατάξεις αρμοδιότητας Υπουργείου Μετανάστευσης και Ασύλου και Υπουργείου Προστασίας του Πολίτη»",http://www.opengov.gr/immigration/?p=1538,931
71,"Διαβούλευση επί του σχεδίου νόμου «Οργανισμοί Διαχείρισης και Προώθησης Προορισμού, Ιαματικές Πηγές Ελλάδας, Ναυάγιο Ζακύνθου, διατάξεις για τα τουριστικά γραφεία, τις τουριστικές επιχειρήσεις και τα τουριστικά καταλύματα και άλλες ρυθμίσεις για την τουριστική ανάπτυξη»",http://www.opengov.gr/tourism/?p=2043,932
72,Δημόσια ηλεκτρονική διαβούλευση για την «Εθνική Στρατηγική για την Κοινωνική Ένταξη και Μείωση της Φτώχειας»,http://www.opengov.gr/minlab/?p=5140,1009
73,Ολοκλήρωση διαβούλευσης για το πρότυπο AGRO 12,http://www.opengov.gr/ypaat/?p=2798,
74,Ολοκλήρωση δημοσίευσης ηλεκτρονικής δημόσιας διαβούλευσης για το πρότυπο AGRO 11,http://www.opengov.gr/ypaat/?p=2789,
75,Ολοκλήρωση δημοσίευσης ηλεκτρονικής δημόσιας διαβούλευσης για το πρότυπο AGRO 10,http://www.opengov.gr/ypaat/?p=2783,
76,Ολοκλήρωση δημοσίευσης ηλεκτρονικής δημόσιας διαβούλευσης για το πρότυπο AGRO 9,http://www.opengov.gr/ypaat/?p=2770,
77,Ολοκλήρωση δημοσίευσης ηλεκτρονικής δημόσιας διαβούλευσης για το πρότυπο AGRO 8,http://www.opengov.gr/ypaat/?p=2758,
78,"Ολοκλήρωση διαβούλευσης για το σχέδιο νόμου «Οδηγώντας με ασφάλεια: Εκσυγχρονισμός πλαισίου εκπαίδευσης και εξέτασης υποψηφίων οδηγών και οδηγών για τη χορήγηση αδειών οδήγησης οχημάτων, ρυθμίσεις για την ταξινόμηση και την κυκλοφορία οχημάτων ιστορικού ενδιαφέροντος και διατάξεις σχετικά με την οδήγηση ατόμων με αναπηρία»",http://www.opengov.gr/yme/?p=4711,933
